TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
1.996916100,-288.367,54.4182,-24.4093,2.46658,1.04158,-9.63448,-0.842005,-5.04858,-4.89288,-2.80087,-2.90708,-3.90999,-3.54607,-6.70968,0.225662,-1.35118,-3.30425,-2.74709,-3.56393,-4.24393,-1.89739
2.020136054,-287.461,55.3836,-25.0794,2.66969,4.85747,-8.83588,-3.0676,-7.05062,-4.48471,-1.54185,-2.80518,-1.8794,-2.3352,-5.32554,0.026122,-2.15261,-2.93813,-2.7472,-1.79814,-2.9481,-0.970308
2.043356009,-286.835,55.8054,-22.1364,0.640939,3.05838,-6.75013,-3.84342,-5.5886,-2.83673,-1.45051,-1.91557,-2.24201,-0.395943,-4.70807,-1.72454,-1.70622,-1.4083,-0.809884,0.741598,0.0618889,1.72805
2.066575964,-284.299,58.4483,-19.9859,-0.855629,1.56419,-9.79046,-5.5494,-4.07973,-3.32123,-2.62952,-2.96424,-3.17975,0.18873,-1.92568,0.736877,-0.831125,0.11787,0.219235,2.91137,-0.325936,-1.20361
2.089795918,-278.693,60.7378,-21.6713,-2.14109,2.9883,-8.20482,-4.44268,-6.44805,-5.89469,-3.0968,-2.42825,-1.32391,-0.0666142,-3.50415,0.99053,0.946435,-0.76453,-0.70677,-0.551006,-3.24392,-2.35009
2.113015873,-280.351,61.3717,-20.0965,-2.211,-1.52645,-11.6263,-5.7235,-5.3137,-3.54111,-2.44529,-3.45376,-3.64783,-3.55027,-4.58519,1.79803,0.862491,-2.48163,-1.12225,-0.22993,-1.39086,-0.857748
2.136235828,-284.484,61.0087,-19.1844,-4.20146,-1.75341,-11.3844,-4.45152,-4.87256,-4.0353,-5.65482,-4.92476,-4.08156,-4.01163,-7.00721,-1.41175,0.954743,-0.920557,-0.821304,-2.18872,-2.3509,1.10426
2.159455782,-286.315,55.1014,-19.8224,-0.652488,-0.652853,-8.83005,-4.77637,-6.92923,-3.78243,-2.09269,-4.49515,-6.43759,-6.36338,-6.34522,-0.503369,0.176871,-0.382283,-2.39037,-2.13599,-1.55627,-1.06587
2.182675737,-278.596,51.6772,-23.7497,-1.15167,-2.76812,-7.97234,-3.48808,-2.62432,-3.43094,-2.7881,-2.08877,-3.36424,-1.33884,-3.60601,-0.0076231,0.450287,-2.0932,-1.23768,0.65339,-1.65445,-0.97648
2.205895692,-280.472,56.6639,-21.0857,-1.6641,-0.0790097,-6.67449,-2.58893,-3.50736,-2.74739,-4.02386,-4.57113,-6.22395,-3.13441,-4.32499,-1.73856,-1.76443,-3.18729,-4.06336,-1.85361,-2.39404,-0.823504
2.229115646,-286.909,60.5942,-17.7276,-2.31439,2.9002,-6.3322,-3.0288,-3.59281,-3.6302,-1.8057,-3.67037,-3.5779,-2.77195,-6.06593,-2.77073,-1.8922,-3.04698,-4.46756,-2.7775,-3.73499,-2.07526
2.252335601,-289.429,60.1725,-19.1461,-3.4389,0.252691,-7.67492,-2.0115,-3.46502,-2.44274,-3.54189,-2.53012,-3.45488,-2.07297,-5.23242,-1.48722,-1.0668,-1.85738,-1.30317,-1.14903,-4.57952,-3.48259
2.275555556,-285.922,55.2239,-20.6324,-1.88001,-1.1818,-10.4972,-5.69769,-3.63809,-1.74007,-3.81672,-3.42789,-4.11523,-3.535,-4.47372,-2.28024,-2.20151,-2.21378,-3.73543,-3.3899,-5.20459,-1.90466
