TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.637823129,0,0.639149,0.389645,1.46412,0.00741927,1.60081,0.000741125,1.0042,1.62671,0,1.02999,0.510915
8.684263039,0.123036,0.822327,0.31594,1.25163,0.353462,1.29429,0.022823,0.316094,2.35957,0,0.639807,0.414589
8.730702948,0.000129395,1.62963,0.122742,0.777599,0.715807,1.18162,0.0549991,0.0346883,2.43198,0.0103936,0.69501,0.202778
8.777142857,0.161383,2.45405,0.110269,0.806468,0.675322,1.37345,0.06921,0.0213816,2.24962,0.0162408,0.555806,0.215854
8.823582766,0.206826,2.7056,0.142308,0.885032,0.514351,1.72109,0.023417,0.00680021,1.78411,0.014432,0.914338,0.47067
8.870022676,0.11122,2.37586,0.136808,1.67038,0.371358,2.02064,0.0721703,0.0526388,0.456279,0.1037,1.2474,0.52424
8.916462585,0,2.0247,0.0710589,2.3252,0.306738,1.76173,0.108852,0.0938479,0.239192,0.167481,1.6274,0.262718
8.962902494,0.110141,1.58088,0.0442576,2.71624,0.323312,1.21127,0.168582,0.397935,0.137029,0.545077,1.02085,0.397029
9.009342404,0.0407731,0.982891,0,2.47666,0.273497,1.09421,0.372736,0.681489,0.123199,1.00871,0.799945,0.920845
9.055782313,0.00532173,0.701827,0.313399,1.8515,0.169002,0.762902,0.390933,0.812524,0.079632,1.10867,0.947026,1.27708
9.102222222,0.0491534,0.641751,0.130075,1.87884,0.437889,0.751588,0.236081,1.30224,0.0487338,0.939511,0.996007,0.768785
9.148662132,0.122704,0.87363,0.002744,2.93063,0.355044,0.499068,0.147619,1.6598,0.0500899,0.562276,1.11415,0.0692038
9.195102041,0.0976663,1.10273,0.0507192,3.20344,0.081465,0.192515,0.00732302,1.78393,0.103097,0.283295,1.15507,0.0602965
9.241541950,0.0893967,1.30843,0.128674,3.15608,0.0189433,0.12388,0.0461074,1.93564,0.271066,0.308982,0.766083,0
9.287981859,0.117631,1.36464,0.159125,2.93476,0.0245714,0.0365369,0.0462224,2.08341,0.363952,0.399479,0.534148,0.0152978
9.334421769,0.0708795,1.09745,0.175112,2.34655,0.278195,0.0413282,0.0678872,1.9769,0.629945,0.412645,0.896427,0.0894063
9.380861678,0.166254,0.435768,0.172449,2.05937,0.672327,0.00811359,0.169791,1.65461,0.73876,0.451531,1.088,0.200709
9.427301587,0.27583,0.0410589,0.185163,2.12159,0.618484,0.27741,0.165287,1.39233,0.288436,0.818982,0.969022,0.293509
9.473741497,0.462231,0.0954666,0.217953,1.88229,0.740827,0.669409,0.369516,1.35949,0.0721801,0.7271,0.93152,0.345789
9.520181406,1.34989,0.0679092,0.23411,1.41341,0.279701,0.931307,0.771679,1.1754,0.0522485,0.756197,0.974798,0.406005
9.566621315,1.52584,0.4801,0.233234,0.9911,0.312767,0.859752,0.477017,0.843754,0.0544376,0.744562,1.35937,0.544177
9.613061224,0.976191,0.65471,0.396982,1.00453,0.355593,0.500312,0.0996936,0.588439,0.0626155,0.717101,1.60519,0.78781
9.659501134,0.52719,1.56071,0.134886,1.15843,0.334529,0.526777,0.0611838,0.610301,0.128274,0.680577,1.74546,0.347097
9.705941043,0.28964,2.09044,0.0789638,1.12281,0.312478,0.800399,0.415709,0.730473,0.17863,0.430692,1.74039,0.107275
